epoch,train_loss,train_acc,val_loss,val_acc,top1,top5,firing_rate_layer_1,firing_rate_layer_2,firing_rate_layer_3,firing_rate_layer_4,firing_rate_layer_5,firing_rate_layer_6,firing_rate_layer_7,firing_rate_layer_8,avg_firing_rate
11,3.2983355846647022,0.23932487016733986,2.850589915775932,0.3635340461451885,0.3635340461451885,0.5936972425436128,0.021133755375703518,0.024725042818734243,0.02037639440392851,0.026199148602200326,0.02766473322753648,0.026346686633446244,0.0309756856382816,0.13388171801000928,0.038912895588730026
12,3.2055664766481042,0.2593768032313907,2.8312687478257934,0.3545301069217783,0.3545301069217783,0.6043894203714125,0.021767637645293315,0.024844208422024512,0.02177731073068181,0.026128108675983315,0.02717974494485292,0.026026681683563587,0.03072625875564683,0.13925632910528302,0.03971328499541617
13,3.156490479923587,0.26918638199653777,2.653613919901741,0.4147439504783343,0.4147439504783343,0.6555993247045583,0.022236385382124694,0.024813152783367935,0.021488224910658,0.02732551447143056,0.027344666241991184,0.025233319967079962,0.030170692448380873,0.14345740107470697,0.04025866965996752
14,3.0253156158200873,0.3051067512983266,2.6039859406616657,0.413618458075408,0.413618458075408,0.6595385481148002,0.02265019360417264,0.02351964987341274,0.0216192299836601,0.02666823955846976,0.02625743630106485,0.0242728446711656,0.029452540823732533,0.1478347294173351,0.040284358029126666
15,2.9816280659782297,0.30092325447201385,2.4774065071157274,0.4192459200900394,0.4192459200900394,0.6679797411367473,0.023377419890503535,0.024818755773687518,0.02147100163382004,0.02713639571135164,0.0266896639353226,0.023979438002292602,0.029424509749309682,0.15216785355310233,0.04113312978117374
16,2.8861324745891004,0.33006347374495093,2.449090177168226,0.4192459200900394,0.4192459200900394,0.6820483961733258,0.02369127572670033,0.02488103471321125,0.021646655207732617,0.027535635874890513,0.02684208833168406,0.02331911120968551,0.02923732946763263,0.15611008338412247,0.04165790173945742
17,2.8351696502791146,0.3351125216387767,2.305701048852617,0.4614518851997749,0.4614518851997749,0.7135621834552617,0.023951039171966476,0.024742148754969377,0.02184628149496457,0.027466506480213294,0.026044894697065297,0.022572295354332687,0.028637577214347124,0.1591851558540641,0.04180573737774036
18,2.7662869357732753,0.35170225043277553,2.3044028279492674,0.4665166010129432,0.4665166010129432,0.7000562746201463,0.02443894236850343,0.02527401535892646,0.022112502177648014,0.02766644817181025,0.025727617609717965,0.0226713472787455,0.02857245427485279,0.16296245564151493,0.042428222860214915
19,2.7042201657058733,0.37031159838430466,2.2744828046971906,0.4704558244231851,0.4704558244231851,0.7006190208216094,0.02537986546849304,0.026325493654450485,0.021871404857473336,0.028284414431281765,0.026204360183801678,0.021575575274533878,0.02853598959289041,0.16638299114905555,0.043070011826497515
20,2.655855629820862,0.3788228505481823,2.190022957231432,0.494091164884637,0.494091164884637,0.7248171074845244,0.025824048188430475,0.02708486209856187,0.022295400832412215,0.028051205974798706,0.026214922160688263,0.021861164852597124,0.028070410835485043,0.16897879196102472,0.0435476008629998
21,2.5690095454901285,0.39598961338718985,2.1636526425590428,0.4952166572875633,0.4952166572875633,0.7248171074845244,0.026218295723641587,0.026464949222003976,0.02243104861344727,0.027698408702482222,0.02661277414472363,0.021252377023983908,0.02797584510492031,0.1721426061477121,0.043849538085364376
22,2.5395034825238114,0.4092613964223889,2.0906314049333736,0.5092853123241418,0.5092853123241418,0.7416994935284187,0.02747297685339542,0.027331434023772878,0.02205780996358241,0.0286553932081411,0.025310293979410797,0.020024403353455074,0.027121727691327195,0.17358138024246564,0.043944427414443814
23,2.48437818551421,0.413733410271206,2.0426991667448138,0.5149127743387732,0.5149127743387732,0.7388857625211029,0.027631480103764514,0.026283245249139595,0.02303345249072872,0.027901845706879577,0.02570194691972714,0.020263940411767968,0.027379718908647464,0.1768710273283221,0.04438333213987214
24,2.439965790393306,0.4306116560877092,1.9970062573528076,0.5244794597636466,0.5244794597636466,0.7546426561620709,0.02849670442487231,0.02672119852949519,0.023079063370224858,0.028216181856303934,0.025418465786214203,0.019617915911316362,0.02711436669490101,0.17874738221450004,0.04467640984847849
25,2.37334205865035,0.4464800923254472,1.9707005962128061,0.5385481148002251,0.5385481148002251,0.7568936409679234,0.028594723866513377,0.02639497951383885,0.023707786021969372,0.02851118213914784,0.025571909077802244,0.019466465099401777,0.027220458259061223,0.18181225574844473,0.04515996996577243
26,2.3256696241262187,0.4479226774379688,2.005048145494119,0.5104108047270681,0.5104108047270681,0.7428249859313449,0.02901913597768216,0.026528546055753822,0.023936729062540053,0.027788624446493607,0.025612046748846613,0.019020447457858768,0.027065500512259272,0.18346029294349214,0.045303915400615805
27,2.302945336118564,0.45037507212925565,1.9394401309201537,0.5323579065841305,0.5323579065841305,0.7585818795723129,0.02962476903164246,0.02769132229374254,0.023514548607773727,0.02854027378542308,0.025301315575876664,0.018632308790898812,0.026854461843783872,0.18553579015719504,0.045711848760792026
28,2.2496616095132618,0.4689844200807848,1.8788145622196752,0.5407990996060776,0.5407990996060776,0.7726505346088914,0.03040144489136293,0.028133544035380393,0.02329743724619138,0.028441136046432447,0.02509400160709056,0.018064365472960555,0.0265677679967932,0.18724877997099026,0.04590605965840022
29,2.2232309581224206,0.48211194460473167,1.8512531581080014,0.5481148002250985,0.5481148002250985,0.770962296004502,0.030156466815731274,0.026682977698798394,0.024470390327972148,0.02781745571364778,0.02492103086273364,0.017829315931126796,0.026499280283916116,0.18918270565871753,0.04594495291158046
30,2.1791099891530603,0.49307559145989616,1.8008527236201304,0.5678109172763084,0.5678109172763084,0.7878446820483962,0.03093002003978506,0.02741809399604916,0.02450366835655491,0.02782327766814445,0.02533954161840344,0.01746156873633338,0.026323318985431735,0.19093548396896115,0.04634187167120791
31,2.109673529760235,0.5112521638776688,1.8469353409759668,0.550365785030951,0.550365785030951,0.7782779966235228,0.03163051715156464,0.027866686807824975,0.024523669156694537,0.028274204328296526,0.024971693732988416,0.017222527792659523,0.025975731546378535,0.19262141804206648,0.0466358060698092
32,2.1058660724996283,0.507068667051356,1.7784039698574574,0.5509285312324141,0.5509285312324141,0.7833427124366911,0.03222196512834607,0.02859980740747414,0.02404684750823669,0.027795259347867033,0.025302522924694607,0.017028040102446424,0.02560083988266093,0.19391801066460465,0.046814161620791314
33,2.045781933037605,0.5287074437391807,1.7491024001564146,0.5723128868880135,0.5723128868880135,0.8007878446820484,0.03257362241026758,0.02820408452094417,0.02512534560775901,0.027222911185001,0.025440059828660728,0.016386383185703825,0.025752060300780318,0.19538272658871347,0.04701089920347876
34,1.99139798746252,0.5377957299480669,1.6936331865097909,0.5841305571187394,0.5841305571187394,0.8047270680922903,0.03272241360598656,0.02885203624273786,0.024275973166704046,0.02808778555974067,0.024945166916720732,0.01642241391668629,0.025561306355346328,0.19703807528818681,0.04723814638151366
35,1.9800605300938519,0.5415464512406232,1.6473450700297216,0.5920090039392234,0.5920090039392234,0.7968486212718064,0.03305223879842054,0.028873521347792242,0.02485009655073906,0.027681975448812433,0.024845418776391192,0.016021530590288685,0.025683893944582065,0.1987109468864137,0.04746495279292999
36,1.9649927057884418,0.5389497980380843,1.6401401644764726,0.5936972425436128,0.5936972425436128,0.8064153066966798,0.033411592011511,0.02917592380876816,0.02553460017798312,0.02738519212278797,0.02455219296664746,0.016061055371172243,0.025423214117002657,0.19957919085289505,0.04764037017859596
37,1.943091065825888,0.5445758799769186,1.6400991791667159,0.5965109735509285,0.5965109735509285,0.7996623522791221,0.033907098683040274,0.029349635917692588,0.02553836901088389,0.027304650162931474,0.02465857056043783,0.015551451943404087,0.02516108178454086,0.20088135917593977,0.047794027154858844
38,1.9106301612370018,0.5579919215233698,1.5815102289944487,0.6015756893640968,0.6015756893640968,0.8131682611142375,0.03468333256781913,0.0304290399417358,0.025155483693170888,0.027541354432823663,0.024601496129520773,0.015061604058262127,0.025106779332304447,0.20180328165412784,0.04804779647622058
39,1.8583797369036295,0.5670802077322562,1.6487402865170364,0.5959482273494654,0.5959482273494654,0.8064153066966798,0.03461725719933773,0.029865288941352652,0.02559979047021176,0.026946947300417332,0.023933785898425163,0.01503737486545002,0.024815710392473586,0.2029736224021136,0.04797372218372273
40,1.8167309216562026,0.5822273514137334,1.6065046441461472,0.5936972425436128,0.5936972425436128,0.806978052898143,0.03574827668048511,0.03107897474161913,0.025091709122459532,0.027165233695006497,0.02445249666492183,0.014521326768577874,0.024697557286478492,0.2037193617211256,0.04830936708508426
41,1.7771787643432617,0.6122331217541835,1.587409475626165,0.5987619583567811,0.5987619583567811,0.8221722003376477,0.03601451713721384,0.03108920371129627,0.025480027400819404,0.026885603080846344,0.024055654531023398,0.014551310259753135,0.02473507222282296,0.20482763489266628,0.0484548779045552
42,1.7541645450438046,0.5992498557414887,1.5455290141845364,0.6117051209904333,0.6117051209904333,0.8199212155317952,0.03608447374090221,0.03114304271076964,0.02556956064824826,0.026354258820392273,0.024811761656151145,0.014305457680858103,0.024646949497407054,0.20567582401791473,0.04857391609658043
43,1.7236769460614303,0.6123773802654356,1.5279200625159013,0.6268992684299382,0.6268992684299382,0.827236916150816,0.036662617717102296,0.03152604453473759,0.025839358117804592,0.027006779034973193,0.02435094151192397,0.014152703266717795,0.024538377360051638,0.20673928866820251,0.048852013776439204
44,1.7222321443216748,0.6149740334679746,1.515680491239367,0.6235227912211593,0.6235227912211593,0.8249859313449635,0.03658249875598722,0.03141601776301653,0.026184634870168814,0.02666315952698479,0.02435146079393909,0.013913629214602223,0.02432167083355177,0.20762538439924763,0.048882307019687266
45,1.7006998095132901,0.6167051356030006,1.5116967338726193,0.6190208216094542,0.6190208216094542,0.8216094541361846,0.03713317310516254,0.03215419846366517,0.025810778510835818,0.026797697333290616,0.024487606887361388,0.013619064048928944,0.024345906042201847,0.20838191963017977,0.04909129300270326
46,1.6381004299397013,0.6340161569532602,1.492790492644091,0.6201463140123804,0.6201463140123804,0.8261114237478897,0.037871682799617674,0.032868680993171036,0.026156965807922435,0.02677554577199209,0.024224677648361323,0.013793623742493613,0.02425773126485439,0.20944237243624608,0.04942391005808233
47,1.6306475361050756,0.6334391229082516,1.4911798094921316,0.6207090602138435,0.6207090602138435,0.827236916150816,0.03825509088322234,0.03289986036562128,0.026081312855599104,0.026840875900928887,0.023967241850749617,0.013569381802931478,0.02420924975451967,0.2105654336468599,0.04954855588255404
48,1.60916834526546,0.6392094633583382,1.4832989830907952,0.6190208216094542,0.6190208216094542,0.8306133933595948,0.03924459533939102,0.03358311530779759,0.026232116044777137,0.026764765371358266,0.02445384212202034,0.013295177944903744,0.024096491617898293,0.2107294892179799,0.04979994912076579
49,1.5880997854670575,0.6462781304096942,1.4484251261743062,0.638716938660664,0.638716938660664,0.8384918401800788,0.039289530032060635,0.033184426564786124,0.026711581387133407,0.026897163972223546,0.02407901449924471,0.013163774081100801,0.02415671740927878,0.21189947703680398,0.04992271062282899
50,1.5585295903778955,0.6555106751298326,1.4251479874177098,0.6409679234665167,0.6409679234665167,0.8418683173888576,0.039895932328711664,0.03380049730055077,0.026348925293156487,0.026745164349015065,0.024103682592236695,0.012937314686590724,0.024092481571226926,0.21237676850277193,0.05003759582803253
51,1.5174220400285556,0.6609924985574149,1.4164210168369147,0.638716938660664,0.638716938660664,0.859313449634215,0.04044524303010797,0.03357568713972855,0.027059057146823908,0.026423234799349327,0.0241575530561071,0.012875649573972865,0.02414394983845812,0.21382204157983367,0.05031280202054769
52,1.5039677196445487,0.676860934795153,1.3872961613428967,0.6544738323016319,0.6544738323016319,0.8531232414181205,0.04135589020519777,0.03385464627069851,0.027187165718513675,0.026324351077577014,0.0242455003835801,0.012664114193541152,0.023959676785152605,0.21418474165721882,0.05047201078643496
53,1.495896222819644,0.6767166762839008,1.3854253991953862,0.6522228474957794,0.6522228474957794,0.8458075407990996,0.04128247134452998,0.03305808616402544,0.027463089262376405,0.026557878505262394,0.024066160360088813,0.012548696373881549,0.02416772477150397,0.21533263368710912,0.050559592558597204
54,1.459249233567041,0.6907097518753607,1.37526984491089,0.6612267867191897,0.6612267867191897,0.8486212718064153,0.041823536222129414,0.03405319697919332,0.027732555579251028,0.026195499915397064,0.024500218814373715,0.012299861005983275,0.02378908144348981,0.21533792574725397,0.050716484463383955
55,1.4421343940902058,0.6921523369878823,1.4321833465398695,0.6443444006752954,0.6443444006752954,0.8418683173888576,0.042645414469828676,0.03458426559195978,0.027818899114656744,0.026385886070795422,0.02434821480135757,0.012426239341129722,0.02389118002718579,0.21608903324169476,0.05102364158232606
56,1.4200227549331823,0.7010963646855164,1.3512624431852536,0.6482836240855374,0.6482836240855374,0.855374226223973,0.042627514463838,0.0341667061730398,0.02812969675291817,0.02607963087280799,0.024526280363171612,0.012366375438669782,0.02386960202697391,0.2167568576457153,0.05106533296714182
57,1.3750332400048069,0.7061454125793422,1.3110939391675684,0.6674169949352842,0.6674169949352842,0.8576252110298256,0.04335313581940645,0.035228324079580764,0.027817033325023218,0.026610867773545942,0.024499626147668322,0.012066063014443748,0.02404990633382915,0.21778375999533628,0.05142608956110423
58,1.39686919743627,0.7021061742642816,1.3441360347273639,0.6567248171074845,0.6567248171074845,0.859313449634215,0.0434916983739727,0.034915507673998245,0.028053823303303495,0.02643628439682653,0.024335058675667768,0.01206422920783035,0.023749351313469905,0.21801079772093787,0.05138209383325086
59,1.3790568661937253,0.7054241200230814,1.3242519720637076,0.6736072031513787,0.6736072031513787,0.8559369724254361,0.044205210207487335,0.03511088127955263,0.028084124774892957,0.026563307461039295,0.02429613829450701,0.012005803431973286,0.02380817426263063,0.21865486801268522,0.05159106346559605
60,1.3412594817226458,0.7176860934795153,1.3174026861552968,0.6640405177265053,0.6640405177265053,0.8525604952166573,0.04390879489667769,0.034662679130322484,0.02842797347824953,0.02646484368742389,0.024369867210232193,0.011964481878145654,0.023783035227655014,0.21892569062844078,0.05156342076714341
61,1.3243984296110125,0.724466243508367,1.3764252984152914,0.6494091164884637,0.6494091164884637,0.8536859876195836,0.044059311868023164,0.03525361108900088,0.02832086271072288,0.026614217868094276,0.02439024886932965,0.011779412088963808,0.023933542790305712,0.21948471454925567,0.051729490229212007
62,1.281576925495504,0.7313906520484709,1.3130070369339844,0.6623522791221159,0.6623522791221159,0.8604389420371412,0.04417545313225882,0.03526551659734905,0.028654922385620923,0.02636109054443535,0.02434057477244602,0.011798543477732565,0.023870078344812733,0.2203109954431863,0.05184714683723022
63,1.297759285435132,0.7292267743796884,1.2966342856146964,0.6685424873382104,0.6685424873382104,0.8615644344400676,0.0444566157082429,0.03550322505708609,0.0288264727617116,0.026145506310673774,0.024719782607923985,0.011433515057719269,0.02366895172939383,0.2199456011236935,0.05183745879455562
64,1.2552304460378116,0.7404789382573572,1.3013066777984523,0.6578503095104108,0.6578503095104108,0.8610016882386043,0.04492298223181052,0.035980074082584426,0.02910636227402519,0.026761030871873523,0.02435805880291345,0.011597992505477571,0.02383882875440173,0.2207503110145571,0.05216445506720544
65,1.2456576205454897,0.7476918638199653,1.2783621709058772,0.6724817107484524,0.6724817107484524,0.8610016882386043,0.04510513708628029,0.036155920453438045,0.029675963033548795,0.026441312406719916,0.024511886212156754,0.011432371920505334,0.023489755702024582,0.22140051268251265,0.05227660743714829
66,1.1339130808600368,0.7828909405654934,1.1707672660694262,0.6983680360157569,0.6983680360157569,0.8784468204839617,0.04572019180010392,0.03665525488368852,0.029794966178873544,0.026526411595666988,0.024544694160599307,0.011525739646000429,0.023812261448557814,0.22179157969727564,0.05254638742634577
67,1.0874167456621393,0.7976053087132141,1.1807759024136002,0.6961170512099043,0.6961170512099043,0.8880135059088351,0.04598788406389674,0.03707477809683243,0.02923835644560454,0.026901487771630296,0.02455642227141385,0.011511156358745871,0.02395237483780278,0.22237863844707914,0.0527001372866257
68,1.070739906689425,0.7977495672244662,1.1566761676472666,0.7051209904333146,0.7051209904333146,0.879572312886888,0.04625296121020659,0.036831598578037576,0.029692955905214053,0.027009553992655047,0.0246612133905966,0.011523985965229173,0.02390981803190862,0.22296007371099633,0.0528552700981055
69,1.0534334501730667,0.8026543566070398,1.1600509483425674,0.7011817670230726,0.7011817670230726,0.8897017445132246,0.04641801987988227,0.03708470112156379,0.030038593346175625,0.02736847635891908,0.02470878757603335,0.011733732935158274,0.023981006301389766,0.22368229562602673,0.05312695164314361
70,1.0305142309151443,0.8140507789959608,1.138661495447493,0.7006190208216094,0.7006190208216094,0.8829487900956668,0.04634006847117761,0.03703548273033344,0.029825582116186588,0.027317800987667673,0.024878126588863875,0.01164047673732624,0.02390337332013908,0.2241396416451496,0.053135069074605516
71,1.0391536897441507,0.8088574725908828,1.1452881994034945,0.7017445132245357,0.7017445132245357,0.8868880135059088,0.04632509920083659,0.037199939011254325,0.030017914221192977,0.027613466058059956,0.02515376076570474,0.011511878899286997,0.02399623191801228,0.22457062122768529,0.053298613912754145
72,1.024221931774311,0.8144835545297172,1.1483012975064093,0.7096229600450197,0.7096229600450197,0.88351153629713,0.04643863298187256,0.03732922722572314,0.030053033363570108,0.027734385241620425,0.024998262489459914,0.01139540822264873,0.024047153383969472,0.22474259893211931,0.05334233773012296
73,0.9984834499425129,0.819532602423543,1.1439626609213283,0.7118739448508723,0.7118739448508723,0.8801350590883511,0.04651156973546498,0.03725518473171706,0.03038743843764014,0.027920007041061942,0.024934537144326575,0.011448297379613618,0.02404091722125012,0.22533927636688023,0.05347965350724433
74,0.9797382596729811,0.8267455279861512,1.1452122406925456,0.7090602138435566,0.7090602138435566,0.891389983117614,0.046490382164086554,0.03765284983414828,0.03021353486673127,0.027818991330958432,0.025058094563443666,0.011586390385936582,0.024073011588910294,0.22554326617985607,0.05355456511425889
75,0.995205251678326,0.8263127524523947,1.1232895819061006,0.7225661226786719,0.7225661226786719,0.8812605514912775,0.04667983297377118,0.037800904670913196,0.030087375415171473,0.027848006884705154,0.02489109507160708,0.011569297427603802,0.023962092336098858,0.2258945745640335,0.05359164741798803
76,0.9534463029969247,0.8375649163300635,1.106591509705234,0.7214406302757457,0.7214406302757457,0.8970174451322454,0.046309333034386516,0.036713025674637044,0.031067368211411726,0.027489426058754093,0.02534607614108757,0.011443101956865922,0.02420215396695106,0.22645619340163078,0.05362833480571559
77,0.9599096332316855,0.8372763993075591,1.1231193869738034,0.7135621834552617,0.7135621834552617,0.8897017445132246,0.04637484342940185,0.03734974154613671,0.030945862064103262,0.027899619791833516,0.02516725309567341,0.011492049246656644,0.024268728387355377,0.22642829988083685,0.0537407996802497
78,0.9538166498230403,0.8332371609924986,1.1056439407804621,0.7208778840742825,0.7208778840742825,0.8880135059088351,0.046621403637239545,0.03769980048864418,0.03102415727107496,0.028275814014842086,0.025242115207546878,0.011562769560740396,0.024331718221630206,0.2273560417649682,0.0540142275208358
79,0.9262853477240434,0.8359780727062897,1.1060945526968202,0.7163759144625774,0.7163759144625774,0.8885762521102982,0.0466046764428045,0.03726703105351106,0.031096174093531083,0.027958497157543564,0.025148640220940495,0.011439031538487176,0.024223650049369116,0.2276441063697093,0.05392272586573704
